"Id","SalePrice"
1461,107483.818560429
1462,167177.243212018
1463,169128.738021754
1464,189111.562628519
1465,225717.71803666
1466,167095.177856635
1467,175819.971552306
1468,158113.351505723
1469,200863.549600809
1470,119523.490373723
1471,188194.552198222
1472,95728.3683581455
1473,86513.8904579814
1474,145780.560196654
1475,101320.95326148
1476,348092.791703474
1477,280507.774156962
1478,306537.697973389
1479,303304.289312255
1480,427343.920326385
1481,319778.882911403
1482,236036.813441192
1483,177195.454978895
1484,167695.238999631
1485,198591.433316192
1486,203729.629743704
1487,321041.289673914
1488,235626.180012091
1489,206347.162112807
1490,224034.363522122
1491,201563.524549968
1492,85631.2536492036
1493,210638.991351687
1494,317878.047422981
1495,298614.420454173
1496,226706.238866819
1497,173966.564978682
1498,166754.886749066
1499,159257.814836997
1500,152696.506665278
1501,194786.73953224
1502,152174.330862312
1503,270955.877803191
1504,236607.437628158
1505,220867.16611499
1506,188296.263402248
1507,238735.473494569
1508,189588.214483226
1509,155457.672845956
1510,145512.093923098
1511,146312.865470154
1512,180718.118284996
1513,159008.663544067
1514,156551.043974132
1515,208435.521020015
1516,160698.116420726
1517,172104.067206256
1518,120068.477016979
1519,221712.825339686
1520,130878.288802244
1521,128595.881825242
1522,190900.082380559
1523,99266.2302726456
1524,107737.921180228
1525,114263.905304751
1526,118921.179583044
1527,98579.2976342492
1528,132308.085300598
1529,146473.925045339
1530,198818.28954004
1531,142896.385855824
1532,97167.338972094
1533,159798.584105064
1534,111266.468581781
1535,145984.901652559
1536,97616.2586277645
1537,56328.7017655848
1538,178281.485885766
1539,225512.204026806
1540,126960.765877836
1541,136770.105458487
1542,136123.448949788
1543,198596.458411493
1544,89245.2175991928
1545,130184.143301938
1546,144223.377069199
1547,140022.457983446
1548,142472.001074906
1549,127709.920853806
1550,143723.208536572
1551,118008.968551584
1552,138741.141219487
1553,159269.432249252
1554,121163.169792683
1555,154291.356681008
1556,90696.5148253793
1557,105067.380859113
1558,105578.630462035
1559,97094.296058871
1560,145524.239455007
1561,108687.213870565
1562,131333.591326349
1563,122773.715063249
1564,163051.914105747
1565,141722.012288171
1566,232351.773549441
1567,69107.3668032512
1568,233620.151545461
1569,104851.12435045
1570,144502.640327814
1571,115786.863895243
1572,140032.236560249
1573,247882.219718402
1574,138460.114934941
1575,233983.943901932
1576,242125.178605364
1577,184265.365338393
1578,143890.172865067
1579,139257.067739049
1580,184591.951671405
1581,153780.89641415
1582,131385.549603383
1583,285642.34965666
1584,221213.622188691
1585,150667.812689394
1586,33082.7183271537
1587,106563.861795176
1588,156469.207488977
1589,95176.3890744509
1590,136097.651802599
1591,92481.817147922
1592,114022.928069654
1593,127366.517822036
1594,128696.801865437
1595,115015.133781589
1596,224599.066295381
1597,192308.597351174
1598,210509.834889703
1599,194410.548028243
1600,185999.636531447
1601,47347.2472678886
1602,126865.757095913
1603,73390.9418067315
1604,266088.044202307
1605,242953.525243555
1606,170986.214784457
1607,170039.64005802
1608,211362.630798438
1609,196095.753663934
1610,147269.670419568
1611,149572.736257078
1612,165191.513685816
1613,156043.328440037
1614,127746.473748458
1615,81422.611240088
1616,69638.093939211
1617,83092.4317660648
1618,115606.526430836
1619,145479.887868239
1620,177630.271962783
1621,131824.649012
1622,142737.811268575
1623,263572.166365938
1624,215148.616140551
1625,121957.234632637
1626,181662.977592623
1627,180550.090748
1628,272411.059311602
1629,181886.056287528
1630,341871.65090701
1631,249371.324236464
1632,259194.754382491
1633,184458.670225334
1634,187050.8576254
1635,179777.302782578
1636,156397.436345903
1637,184012.367646448
1638,196457.622110003
1639,176627.325331851
1640,244675.118115496
1641,185699.548070355
1642,245410.938558743
1643,219010.509325993
1644,228079.121590783
1645,208680.724438787
1646,166015.176157871
1647,160819.21404752
1648,125307.912816219
1649,132341.079394476
1650,118233.639401251
1651,113892.929323046
1652,98238.501096984
1653,97501.6550269928
1654,139755.974108454
1655,127005.524961396
1656,131806.561660987
1657,142879.75122331
1658,147233.455162587
1659,116467.795004892
1660,154312.385928715
1661,395454.788075107
1662,360683.500247313
1663,356600.495656175
1664,437067.552162894
1665,309294.510735326
1666,320082.745309233
1667,334303.234266635
1668,334388.903903277
1669,312317.708991085
1670,338216.200902332
1671,289109.988123675
1672,381547.612424634
1673,309111.765730194
1674,273008.906279394
1675,224170.737828062
1676,223509.533342582
1677,235990.658833428
1678,434734.927304612
1679,356870.616886374
1680,323710.499279429
1681,271145.425285431
1682,313587.356213535
1683,218267.067127554
1684,182611.212207989
1685,186039.012485026
1686,170358.539160775
1687,182202.89422215
1688,200703.926604057
1689,201782.280405167
1690,204060.251944223
1691,195145.121189811
1692,253125.267455374
1693,184624.238529482
1694,175718.825653974
1695,166585.264500937
1696,269041.327885894
1697,172931.656537883
1698,337779.825271451
1699,332635.859802762
1700,277655.714289178
1701,291855.552069984
1702,236521.506900607
1703,238187.804906009
1704,269792.229375212
1705,243713.256393495
1706,213108.133061399
1707,216896.245608576
1708,202870.909624653
1709,251183.948717075
1710,221357.790865328
1711,256260.162339393
1712,260838.106968329
1713,255529.6171759
1714,211748.828813884
1715,207332.107980998
1716,176747.903694168
1717,177739.403840267
1718,133888.846385984
1719,219018.017636214
1720,229382.385861679
1721,165271.915013556
1722,114282.004266765
1723,150151.398789584
1724,216774.688575331
1725,237290.918138253
1726,186203.719108837
1727,164892.048415931
1728,178423.24828881
1729,164224.912992081
1730,152393.159995028
1731,123813.482792548
1732,117424.462428148
1733,113055.217979485
1734,118101.208422352
1735,131296.655331683
1736,97996.5079823046
1737,288922.627908914
1738,266533.096519596
1739,248521.267822787
1740,216863.705873439
1741,185690.518449817
1742,176381.560118241
1743,186639.919995204
1744,293504.83791871
1745,223287.000791132
1746,232183.663806281
1747,223317.822232997
1748,216866.571609584
1749,140804.323481034
1750,137695.944754735
1751,238940.239853113
1752,113293.515551933
1753,151853.881274336
1754,205129.093036427
1755,171666.965599956
1756,122314.700417933
1757,115753.743992311
1758,147559.985062036
1759,167059.813338182
1760,163384.239710356
1761,159436.126455282
1762,178614.414640527
1763,191904.119831394
1764,108842.231795121
1765,179137.002795771
1766,188585.526073205
1767,221264.59490024
1768,144420.833203411
1769,170186.179703163
1770,168398.279454951
1771,130760.823938267
1772,139367.144753167
1773,119048.766865124
1774,157512.952466743
1775,150755.9518108
1776,137777.576468085
1777,91367.0844639979
1778,155341.602256107
1779,113731.216340507
1780,172336.414013534
1781,121747.893896334
1782,66931.8193377897
1783,136364.619070717
1784,101253.142975471
1785,121182.012039248
1786,155049.713554279
1787,173012.362492492
1788,24333.9958859471
1789,106636.878778383
1790,56224.9031540845
1791,195596.705309224
1792,156574.551335305
1793,128922.185939085
1794,179288.873703889
1795,138771.527514808
1796,138970.773581436
1797,135215.485158117
1798,125248.680689846
1799,108653.772600712
1800,134588.843895117
1801,105885.722938899
1802,137351.517663008
1803,162008.038534261
1804,145950.813849007
1805,141701.779730738
1806,134583.487156528
1807,163101.222113537
1808,129924.639655076
1809,128449.885929232
1810,143619.434482491
1811,80559.9469454408
1812,103092.85244731
1813,116859.915913871
1814,83693.0313932086
1815,25466.7738766938
1816,88567.6841131242
1817,126874.319930132
1818,166326.770894593
1819,129581.637642852
1820,52418.9421278756
1821,109380.103648861
1822,156994.127404172
1823,53454.6566796575
1824,151812.456224526
1825,139808.953300595
1826,105018.901341492
1827,103815.051578367
1828,142994.510041575
1829,148042.739878308
1830,153083.160569206
1831,160260.853379237
1832,90955.6934369026
1833,157967.381764384
1834,128796.469120191
1835,125107.174012886
1836,128008.277939901
1837,108538.453072268
1838,130859.903722206
1839,83899.7365574276
1840,152534.365330399
1841,133386.946900767
1842,96097.1328886153
1843,131888.63269657
1844,152301.757233862
1845,147072.920211674
1846,150982.359434389
1847,172895.579306218
1848,14723.9573887293
1849,116416.999260692
1850,119249.97476975
1851,161791.41443039
1852,120123.892347396
1853,127850.703216601
1854,164279.296519243
1855,165593.90400405
1856,216446.434524768
1857,139787.378931671
1858,133307.32034326
1859,116632.949523334
1860,150210.594379964
1861,115586.662169875
1862,276787.202096031
1863,266455.234553049
1864,266466.397407157
1865,317635.970895055
1866,297134.665110756
1867,223454.835061125
1868,270271.233379482
1869,212265.271769823
1870,227202.004279857
1871,237964.715887442
1872,183720.351936593
1873,243332.517225647
1874,135584.193938511
1875,192315.455610439
1876,185782.169599567
1877,208650.529668224
1878,205543.36196041
1879,132570.098185374
1880,132295.711087431
1881,240848.086567354
1882,242769.368269241
1883,190515.574727372
1884,201384.657888519
1885,233695.449369795
1886,265239.958154782
1887,221754.240463485
1888,263963.45130002
1889,176249.71132942
1890,107980.663376595
1891,135584.487740115
1892,96468.954184242
1893,130068.017150752
1894,116217.895850289
1895,144425.240896501
1896,124286.09749927
1897,123092.958805255
1898,117104.065511239
1899,162535.669273192
1900,167846.646745493
1901,176684.001900369
1902,161958.309423168
1903,230141.574219371
1904,149921.694345897
1905,193563.941985867
1906,144946.150970912
1907,227546.314027346
1908,104654.046476103
1909,142640.816036259
1910,114166.027433331
1911,220001.929751736
1912,302682.578246724
1913,178716.242606206
1914,63814.9307515739
1915,303556.251083836
1916,25838.2144766006
1917,255112.229647841
1918,143254.047275551
1919,178863.2174445
1920,161201.029577923
1921,334532.456948647
1922,309059.676387496
1923,232986.642698215
1924,216879.107578388
1925,213766.101110876
1926,338886.769657071
1927,133886.204152642
1928,163794.102492495
1929,118183.036078139
1930,129891.774634291
1931,133611.884655165
1932,129751.705323038
1933,177316.613961666
1934,174478.367471429
1935,160402.672186269
1936,189079.470997128
1937,176676.077902301
1938,177321.101950262
1939,269755.205076975
1940,224393.719306572
1941,165609.137405882
1942,181950.939694628
1943,245722.093952298
1944,339839.310281984
1945,372087.499176526
1946,157508.99578236
1947,161465.764161977
1948,169653.578940573
1949,235226.245058376
1950,194407.828797512
1951,266665.520365279
1952,230265.160909927
1953,188804.531311954
1954,192236.404863573
1955,133357.68628038
1956,278153.254717906
1957,157360.028076998
1958,267584.43021716
1959,144340.846103179
1960,102045.305397744
1961,123821.728267372
1962,92436.0548758136
1963,102491.059006087
1964,96610.6356037613
1965,134247.069271609
1966,130625.45597226
1967,294380.137399727
1968,376934.085224845
1969,365222.01802573
1970,369126.636137758
1971,416089.875287482
1972,360609.872513434
1973,311861.576566851
1974,323892.338138019
1975,434430.073884167
1976,302227.013894145
1977,337350.471742618
1978,330625.12100506
1979,332271.998809246
1980,201192.460025749
1981,338861.380584236
1982,247399.299600122
1983,231718.042377327
1984,195760.87575799
1985,222250.246090697
1986,213617.309193708
1987,208445.303233625
1988,180565.85952585
1989,202549.915697208
1990,220240.784697816
1991,255866.035904297
1992,226341.894962387
1993,178979.371165998
1994,230780.7661983
1995,183200.136060669
1996,303457.560847563
1997,312379.003618215
1998,324472.324850506
1999,291077.640075834
2000,326386.450030395
2001,288780.133684076
2002,237162.552215214
2003,252606.341212478
2004,291743.538476258
2005,221650.925356008
2006,225966.892303894
2007,249407.176083477
2008,238753.510006853
2009,194563.249423621
2010,201328.450466232
2011,137174.088084534
2012,181249.750238871
2013,178297.451800352
2014,178206.121513978
2015,221770.284012141
2016,190863.946594103
2017,204437.128907399
2018,108488.910470472
2019,128293.125864895
2020,104308.27043577
2021,90564.7353259278
2022,205290.230219654
2023,132798.630339696
2024,302357.672837102
2025,352912.773458978
2026,171471.8929826
2027,157789.556558395
2028,165063.542945488
2029,155756.244776359
2030,257722.201140146
2031,224240.414421853
2032,234718.477404394
2033,245521.16339573
2034,174432.235541738
2035,217716.259795661
2036,203004.524402465
2037,205858.420500415
2038,296075.179342127
2039,233829.275984066
2040,327491.274021477
2041,277120.669315013
2042,202262.788843194
2043,171422.49598522
2044,162862.445324773
2045,211284.923632866
2046,129125.849684585
2047,132530.644966886
2048,144532.710113152
2049,136000.536401825
2050,172847.376962213
2051,98378.8483538268
2052,129547.131338952
2053,141215.803605805
2054,88744.4265718463
2055,153910.187391597
2056,148269.329228818
2057,108656.805733141
2058,214522.147241851
2059,135395.682456073
2060,173549.039529465
2061,175121.393204273
2062,121501.856726906
2063,122757.301564002
2064,135290.823387797
2065,128064.344740712
2066,184270.506528884
2067,115371.308598783
2068,122397.797304901
2069,76075.2826265849
2070,107885.126611782
2071,88521.8227579937
2072,144547.086340943
2073,128170.902404785
2074,158946.138092434
2075,153993.733963918
2076,123969.733924779
2077,155635.610361468
2078,128255.473958636
2079,137075.192426494
2080,106116.198690599
2081,124339.961682831
2082,138980.069672114
2083,148179.266309899
2084,101947.331866544
2085,108895.075663107
2086,129713.193898597
2087,113308.253763296
2088,90323.9325280546
2089,70617.8779202881
2090,140629.732802595
2091,98107.1279492923
2092,129652.655626522
2093,128645.649291795
2094,122446.467202549
2095,158831.488285138
2096,88049.5300287721
2097,99992.9139116034
2098,144459.588285672
2099,39016.8205401497
2100,81477.289738318
2101,122075.958809243
2102,131543.082000089
2103,96485.4020642788
2104,158654.939971803
2105,141344.416688544
2106,42930.0957125332
2107,198159.461332099
2108,105845.006927995
2109,102229.238137037
2110,133161.4086138
2111,168081.552735113
2112,144314.954778575
2113,125649.974606508
2114,122158.48891473
2115,168292.085690801
2116,126609.747680785
2117,152028.684899787
2118,128612.855653039
2119,116247.914902004
2120,113419.258403966
2121,73363.0392439908
2122,104811.505423572
2123,82046.0012427949
2124,166612.59794761
2125,131344.114108752
2126,164149.75960716
2127,162400.161919146
2128,145392.353221674
2129,105099.861892015
2130,140659.49612762
2131,158448.445701676
2132,124120.551975747
2133,122581.679797513
2134,118968.717457185
2135,94449.8641245284
2136,67078.9455159471
2137,111556.642121452
2138,139705.022496727
2139,147733.559423395
2140,137228.864281313
2141,171407.915722274
2142,122576.927021655
2143,144171.167196414
2144,105411.256623341
2145,135125.922463801
2146,169779.146119366
2147,160775.839442125
2148,149668.809792481
2149,153917.464063203
2150,222912.378031095
2151,117154.871883762
2152,130731.15946948
2153,185359.32576263
2154,107679.742159427
2155,148699.532863352
2156,237345.431703843
2157,228720.204539557
2158,239960.254101086
2159,224230.71440319
2160,201877.442551159
2161,237640.227129704
2162,340919.68872234
2163,318853.365157637
2164,245693.785522715
2165,197577.433262924
2166,146449.562000572
2167,216977.474873233
2168,182126.156044927
2169,199431.061229786
2170,215448.667773769
2171,155275.471744775
2172,141866.789651954
2173,173392.261217149
2174,221184.310726768
2175,262638.470793457
2176,287295.252107274
2177,241259.172951973
2178,222589.870064789
2179,142898.754291899
2180,213294.271163283
2181,197675.833817643
2182,214572.984974861
2183,194578.13982332
2184,126866.523789849
2185,128857.37503158
2186,157110.612690108
2187,164472.888002259
2188,164080.074912175
2189,289451.704841325
2190,70221.3932245046
2191,67222.6155847151
2192,98451.1530452455
2193,97679.1085273608
2194,87023.8802113605
2195,103870.139994879
2196,104197.906699563
2197,111444.86869285
2198,155336.612009432
2199,176654.126013882
2200,162390.722834679
2201,130119.317498353
2202,207420.189397187
2203,163428.107426763
2204,180255.804873733
2205,124436.546007673
2206,152709.688179336
2207,223947.323183034
2208,247142.305131583
2209,230128.491906104
2210,118390.49210811
2211,118537.147269794
2212,115761.868351042
2213,100374.781236405
2214,130784.553337637
2215,96048.5891204782
2216,130771.802585681
2217,31218.8601698053
2218,92425.1963885269
2219,81400.0488118122
2220,66358.4371275544
2221,303850.022545284
2222,270269.908242007
2223,271750.89293965
2224,212771.124452694
2225,131625.619114793
2226,178213.739439518
2227,209356.446458604
2228,265695.421506528
2229,243080.344996459
2230,145653.195811657
2231,223233.032787721
2232,171732.66522318
2233,197398.034958851
2234,241533.948327478
2235,214528.554890444
2236,236771.009901471
2237,286580.554030625
2238,207066.128996867
2239,107948.017779397
2240,145068.840492197
2241,146668.149783949
2242,121243.169045985
2243,128839.517182162
2244,104216.081644465
2245,105984.564523723
2246,146092.579253406
2247,117711.134536499
2248,120004.466200218
